region,regionName,currency,productId,productJsonFile,brand,brandAnchor,name,format,defaultVariantIndex,description,descriptionSource,pointsJson,searchText,variantIndex,variantLabel,variantProduct,size,rawSize,priceNow,priceWas,imageSrc,imageKind,imageAlt,imageKey,imageTrusted,variantSearchText,sourceUrl,sku,imageOriginalSrc,imageOriginalKind,imageFallbackSrc,imageSourceUrl,imageResolutionMethod,imageMatchStatus,imageOfficialDomain,imageFrontFacing,imageNotes
eu,Europe,EUR,moss-nutrition-glycemic-select-0f296414,moss-nutrition-glycemic-select-0f296414.json,Moss Nutrition,brand-mossnutrition,Glycemic Select,Capsules,0,"Glycemic Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition glycemic select moss nutrition glycemic select 180 capsules 180 caps,0,180 caps,Glycemic Select,180 caps,180 Capsules,€44.39,€73.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fglycemic-select-180-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Glycemic Select 180 caps,a7ba63bf282a6dba238a,True,Moss Nutrition Glycemic Select 180 Capsules 180 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/glycemic-select-180-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-hepatodetox-select-dcd5c7dc,moss-nutrition-hepatodetox-select-dcd5c7dc.json,Moss Nutrition,brand-mossnutrition,HepatoDetox Select,Capsules,0,"HepatoDetox Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition hepatodetox select moss nutrition hepatodetox select 90 capsules 90 caps,0,90 caps,HepatoDetox Select,90 caps,90 Capsules,€23.99,€39.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fhepatodetox-select-90-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition HepatoDetox Select 90 caps,6b1d122a2fae8729ac4f,True,Moss Nutrition HepatoDetox Select 90 Capsules 90 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/hepatodetox-select-90-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-homocysteine-select-4764e0b8,moss-nutrition-homocysteine-select-4764e0b8.json,Moss Nutrition,brand-mossnutrition,Homocysteine Select,Capsules,0,"Homocysteine Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition homocysteine select moss nutrition homocysteine select 90 capsules 90 caps,0,90 caps,Homocysteine Select,90 caps,90 Capsules,€20.28,€33.80,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fhomocysteine-select-90-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Homocysteine Select 90 caps,5d9c9b2ac5e8763da3a1,True,Moss Nutrition Homocysteine Select 90 Capsules 90 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/homocysteine-select-90-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-hpa-select-0e0e01ac,moss-nutrition-hpa-select-0e0e01ac.json,Moss Nutrition,brand-mossnutrition,HPA Select,Capsules,0,"HPA Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Use the size selector to choose the quantity that matches the recommended protocol.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition hpa select moss nutrition hpa select 60 capsules 60 caps moss nutrition hpa select 120 capsules 120 caps,0,60 caps,HPA Select,60 caps,60 Capsules,€25.79,€42.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fhpa-select-60-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition HPA Select 60 caps,93472bf4c972ce0fa3cc,True,Moss Nutrition HPA Select 60 Capsules 60 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/hpa-select-60-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-hpa-select-0e0e01ac,moss-nutrition-hpa-select-0e0e01ac.json,Moss Nutrition,brand-mossnutrition,HPA Select,Capsules,0,"HPA Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Use the size selector to choose the quantity that matches the recommended protocol.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition hpa select moss nutrition hpa select 60 capsules 60 caps moss nutrition hpa select 120 capsules 120 caps,1,120 caps,HPA Select,120 caps,120 Capsules,€47.39,€78.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fhpa-select-120-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition HPA Select 120 caps,76bfd0d108a8e50ddf4a,True,Moss Nutrition HPA Select 120 Capsules 120 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/hpa-select-120-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-icelandic-cod-liver-oil-937f512e,moss-nutrition-icelandic-cod-liver-oil-937f512e.json,Moss Nutrition,brand-mossnutrition,Icelandic Cod Liver Oil,Softgels,0,"Icelandic Cod Liver Oil by Moss Nutrition is a practitioner-grade softgel product in this store. Omega oil products are commonly used to support essential fatty acid intake for heart, brain, eye, and inflammatory-balance protocols. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Softgels""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition icelandic cod liver oil moss nutrition icelandic cod liver oil 90 softgels 90 softgels,0,90 softgels,Icelandic Cod Liver Oil,90 softgels,90 Softgels,€17.39,€28.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Ficelandic-cod-liver-oil-90-softgels-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Icelandic Cod Liver Oil 90 softgels,36e4b1cccfd61b0035b8,True,Moss Nutrition Icelandic Cod Liver Oil 90 Softgels 90 softgels,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/icelandic-cod-liver-oil-90-softgels-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-icelandic-cod-liver-oil-natural-lemon-flavour-44e15362,moss-nutrition-icelandic-cod-liver-oil-natural-lemon-flavour-44e15362.json,Moss Nutrition,brand-mossnutrition,Icelandic Cod Liver Oil (Natural Lemon Flavour),Liquid,0,"Icelandic Cod Liver Oil (Natural Lemon Flavour) by Moss Nutrition is a practitioner-grade liquid product in this store. Omega oil products are commonly used to support essential fatty acid intake for heart, brain, eye, and inflammatory-balance protocols. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Liquid""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition icelandic cod liver oil (natural lemon flavour) moss nutrition icelandic cod liver oil (natural lemon flavour) 240ml 240ml,0,240ml,Icelandic Cod Liver Oil (Natural Lemon Flavour),240ml,240ml,€17.99,€29.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Ficelandic-cod-liver-oil-natural-lemon-flavour-240ml-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Icelandic Cod Liver Oil (Natural Lemon Flavour) 240ml,82a3e5ae76cfe8d78575,True,Moss Nutrition Icelandic Cod Liver Oil (Natural Lemon Flavour) 240ml 240ml,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/icelandic-cod-liver-oil-natural-lemon-flavour-240ml-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-igg-select-fda556a2,moss-nutrition-igg-select-fda556a2.json,Moss Nutrition,brand-mossnutrition,IgG Select,Weight,0,"IgG Select by Moss Nutrition is a practitioner-grade measured-quantity product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Weight""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition igg select moss nutrition igg select 75g 75g,0,75g,IgG Select,75g,75g,€44.39,€73.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Figg-select-75g-moss-nutrition%2F&embed=image.url,product,Moss Nutrition IgG Select 75g,6c7dd5e82cbc08b11fcb,True,Moss Nutrition IgG Select 75g 75g,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/igg-select-75g-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-immunoselect-ec33741d,moss-nutrition-immunoselect-ec33741d.json,Moss Nutrition,brand-mossnutrition,ImmunoSelect,Capsules,0,"ImmunoSelect by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition immunoselect moss nutrition immunoselect 120 capsules 120 caps,0,120 caps,ImmunoSelect,120 caps,120 Capsules,€38.99,€64.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fimmunoselect-120-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition ImmunoSelect 120 caps,9e83d26fadd7808f7267,True,Moss Nutrition ImmunoSelect 120 Capsules 120 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/immunoselect-120-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-inflammaselect-dbf756d1,moss-nutrition-inflammaselect-dbf756d1.json,Moss Nutrition,brand-mossnutrition,InflammaSelect,Capsules,0,"InflammaSelect by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition inflammaselect moss nutrition inflammaselect 120 capsules 120 caps,0,120 caps,InflammaSelect,120 caps,120 Capsules,€33.59,€55.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Finflammaselect-120-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition InflammaSelect 120 caps,0e7c5dd22e96ba297436,True,Moss Nutrition InflammaSelect 120 Capsules 120 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/inflammaselect-120-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-k-alkaline-d2b05677,moss-nutrition-k-alkaline-d2b05677.json,Moss Nutrition,brand-mossnutrition,K Alkaline,Capsules,0,"K Alkaline by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition k alkaline moss nutrition k alkaline 90 capsules 90 caps,0,90 caps,K Alkaline,90 caps,90 Capsules,€10.79,€17.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fk-alkaline-90-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition K Alkaline 90 caps,e7eca11d369bb1f43f70,True,Moss Nutrition K Alkaline 90 Capsules 90 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/k-alkaline-90-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-l-5-mthf-2ad16b6c,moss-nutrition-l-5-mthf-2ad16b6c.json,Moss Nutrition,brand-mossnutrition,L-5-MTHF,Capsules,0,"L-5-MTHF by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition l-5-mthf moss nutrition l-5-mthf 120 capsules 120 caps,0,120 caps,L-5-MTHF,120 caps,120 Capsules,€24.59,€40.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fl-5-mthf-120-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition L-5-MTHF 120 caps,60a9431e3114b5e1e09d,True,Moss Nutrition L-5-MTHF 120 Capsules 120 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/l-5-mthf-120-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-l-glutamine-8a0322f4,moss-nutrition-l-glutamine-8a0322f4.json,Moss Nutrition,brand-mossnutrition,L-Glutamine,Weight,0,"L-Glutamine by Moss Nutrition is a practitioner-grade measured-quantity product in this store. Protein, collagen, and amino-acid products are commonly used to support daily nutrient intake, recovery, and tissue-maintenance protocols. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Weight""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition l-glutamine moss nutrition l-glutamine 300g 300g,0,300g,L-Glutamine,300g,300g,€26.39,€43.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fl-glutamine-300g-moss-nutrition%2F&embed=image.url,product,Moss Nutrition L-Glutamine 300g,beb1c4bded12b59a0b06,True,Moss Nutrition L-Glutamine 300g 300g,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/l-glutamine-300g-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-lauric-select-8c560ef6,moss-nutrition-lauric-select-8c560ef6.json,Moss Nutrition,brand-mossnutrition,Lauric Select,Capsules,0,"Lauric Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition lauric select moss nutrition lauric select 90 capsules 90 caps,0,90 caps,Lauric Select,90 caps,90 Capsules,€31.19,€51.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Flauric-select-90-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Lauric Select 90 caps,4a5fa0ec24baa1509391,True,Moss Nutrition Lauric Select 90 Capsules 90 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/lauric-select-90-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-lipid-select-df13844b,moss-nutrition-lipid-select-df13844b.json,Moss Nutrition,brand-mossnutrition,Lipid Select,Capsules,0,"Lipid Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Use the size selector to choose the quantity that matches the recommended protocol.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition lipid select moss nutrition lipid select 60 capsules 60 caps moss nutrition lipid select 180 capsules 180 caps,0,60 caps,Lipid Select,60 caps,60 Capsules,€22.19,€36.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Flipid-select-60-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Lipid Select 60 caps,32dc674567d5b92880bd,True,Moss Nutrition Lipid Select 60 Capsules 60 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/lipid-select-60-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-lipid-select-df13844b,moss-nutrition-lipid-select-df13844b.json,Moss Nutrition,brand-mossnutrition,Lipid Select,Capsules,0,"Lipid Select by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Use the size selector to choose the quantity that matches the recommended protocol.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition lipid select moss nutrition lipid select 60 capsules 60 caps moss nutrition lipid select 180 capsules 180 caps,1,180 caps,Lipid Select,180 caps,180 Capsules,€47.99,€79.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Flipid-select-180-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Lipid Select 180 caps,e25859f22a01834997ac,True,Moss Nutrition Lipid Select 180 Capsules 180 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/lipid-select-180-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-lipoic-acid-300mg-6ff4f7d9,moss-nutrition-lipoic-acid-300mg-6ff4f7d9.json,Moss Nutrition,brand-mossnutrition,Lipoic Acid 300mg,Capsules,0,"Lipoic Acid 300mg by Moss Nutrition is a practitioner-grade capsule-format product in this store. It is intended for use as part of a targeted supplement, wellness, or personal-care protocol selected for the individual. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition lipoic acid 300mg moss nutrition lipoic acid 300mg 60 capsules 60 caps,0,60 caps,Lipoic Acid 300mg,60 caps,60 Capsules,€16.79,€27.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Flipoic-acid-300mg-60-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Lipoic Acid 300mg 60 caps,1aa95f5bcc2af5a8ebb5,True,Moss Nutrition Lipoic Acid 300mg 60 Capsules 60 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/lipoic-acid-300mg-60-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-liposomal-glutathione-38e6a0a4,moss-nutrition-liposomal-glutathione-38e6a0a4.json,Moss Nutrition,brand-mossnutrition,Liposomal Glutathione,Liquid,0,"Liposomal Glutathione by Moss Nutrition is a practitioner-grade liquid product in this store. Antioxidant and liver-support formulas are commonly selected for detoxification, oxidative-stress, and cellular defense protocols. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Liquid""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition liposomal glutathione moss nutrition liposomal glutathione 120ml 120ml,0,120ml,Liposomal Glutathione,120ml,120ml,€29.39,€48.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fliposomal-glutathione-120ml-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Liposomal Glutathione 120ml,de698c831919d5602664,True,Moss Nutrition Liposomal Glutathione 120ml 120ml,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/liposomal-glutathione-120ml-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
eu,Europe,EUR,moss-nutrition-magnesium-citrate-120mg-383274b2,moss-nutrition-magnesium-citrate-120mg-383274b2.json,Moss Nutrition,brand-mossnutrition,Magnesium Citrate 120mg,Capsules,0,"Magnesium Citrate 120mg by Moss Nutrition is a practitioner-grade capsule-format product in this store. Magnesium formulas are commonly used in wellness protocols focused on mineral repletion, muscle function, and nervous-system support. Review the selected size and label directions before use.",Generated from catalog product data,"[{""label"":""Format"",""value"":""Capsules""},{""label"":""Use guidance"",""value"":""Follow the product label or practitioner instructions for use.""}]",moss nutrition magnesium citrate 120mg moss nutrition magnesium citrate 120mg 180 capsules 180 caps,0,180 caps,Magnesium Citrate 120mg,180 caps,180 Capsules,€19.79,€32.99,https://api.microlink.io/?url=https%3A%2F%2Fyourhealthbasket.co.uk%2Fproduct%2Fmagnesium-citrate-120mg-180-capsules-moss-nutrition%2F&embed=image.url,product,Moss Nutrition Magnesium Citrate 120mg 180 caps,19dcbb997da95de1dddc,True,Moss Nutrition Magnesium Citrate 120mg 180 Capsules 180 caps,,,../brand_badges/moss-nutrition.jpg,brand-logo,../brand_badges/moss-nutrition.jpg,https://yourhealthbasket.co.uk/product/magnesium-citrate-120mg-180-capsules-moss-nutrition/,third-party-exact-product-page-primary-image,exact-third-party-product-page,yourhealthbasket.co.uk,primary product-page image; front-facing expected,"V16 promotion: exact YourHealthBasket product-page URL matched manufacturer/resolved brand, product tokens, and package-size tokens; brand logo retained as fallback."
